setting,setting_type,rep,n,p,s,rho,language,method,model_class,ibs,cindex_td,runtime_sec,status,error_message
setting1_highdim_s50_n1500,highdim,1,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1687356523112381,0.6915447404897582,0.5638859272003174,success,
setting1_highdim_s50_n1500,highdim,1,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2006286847946508,0.6125673802556599,11.489551067352297,success,
setting1_highdim_s50_n1500,highdim,1,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1924362386115049,0.6430309564146003,46.27925634384155,success,
setting1_highdim_s50_n1500,highdim,2,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1704443940295623,0.6850733670951824,0.4671337604522705,success,
setting1_highdim_s50_n1500,highdim,2,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1968487119263522,0.6120958317101675,11.565596342086792,success,
setting1_highdim_s50_n1500,highdim,2,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1905932973369916,0.6571549149461109,46.66397213935852,success,
setting1_highdim_s50_n1500,highdim,3,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.160757338420947,0.6889241074098439,0.4312107563018799,success,
setting1_highdim_s50_n1500,highdim,3,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.194474260032651,0.6218826625201842,11.408883333206177,success,
setting1_highdim_s50_n1500,highdim,3,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1823996337151913,0.655463190000598,46.7685489654541,success,
setting1_highdim_s50_n1500,highdim,4,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1742155219822763,0.6891326578042205,0.5231544971466064,success,
setting1_highdim_s50_n1500,highdim,4,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2042494150461325,0.5806141737163397,11.312714576721191,success,
setting1_highdim_s50_n1500,highdim,4,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2163060048701232,0.6143906293576276,46.75696802139282,success,
setting1_highdim_s50_n1500,highdim,5,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1678535715438004,0.6918056562726613,0.4675030708312988,success,
setting1_highdim_s50_n1500,highdim,5,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2041947475031503,0.54728668116993,12.2505304813385,success,
setting1_highdim_s50_n1500,highdim,5,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1974752546517784,0.6140016920473773,46.320526361465454,success,
setting1_highdim_s50_n1500,highdim,6,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1671713454152269,0.7072674048619065,0.4158933162689209,success,
setting1_highdim_s50_n1500,highdim,6,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1995819054056953,0.5774786814305715,11.316115617752075,success,
setting1_highdim_s50_n1500,highdim,6,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1999917769087389,0.6288659793814433,46.03821277618408,success,
setting1_highdim_s50_n1500,highdim,7,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1626868418437911,0.7388963660834454,0.432276964187622,success,
setting1_highdim_s50_n1500,highdim,7,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2157529335142679,0.5928667563930013,11.759609937667848,success,
setting1_highdim_s50_n1500,highdim,7,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2048166128437498,0.6689390836210428,46.01137614250183,success,
setting1_highdim_s50_n1500,highdim,8,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1725348763863246,0.7054036755965987,0.4551970958709717,success,
setting1_highdim_s50_n1500,highdim,8,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2048187157956891,0.6131785072079485,11.41703486442566,success,
setting1_highdim_s50_n1500,highdim,8,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2041399147144102,0.650665935204657,45.91249966621399,success,
setting1_highdim_s50_n1500,highdim,9,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1668999853809105,0.6929126899964652,0.4045908451080322,success,
setting1_highdim_s50_n1500,highdim,9,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.200448906663241,0.5939967008365736,11.60240650177002,success,
setting1_highdim_s50_n1500,highdim,9,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1950772582914176,0.6263697419582891,46.72865653038025,success,
setting1_highdim_s50_n1500,highdim,10,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1636920077129329,0.6685424525384949,0.5058600902557373,success,
setting1_highdim_s50_n1500,highdim,10,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.191894558500589,0.6126708304990415,11.268027305603027,success,
setting1_highdim_s50_n1500,highdim,10,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1900554371168809,0.5767732360398243,47.37204933166504,success,
setting1_highdim_s50_n1500,highdim,11,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1635633102387335,0.6900257953568357,0.4428267478942871,success,
setting1_highdim_s50_n1500,highdim,11,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1931387837102123,0.6034885149244564,11.571280241012571,success,
setting1_highdim_s50_n1500,highdim,11,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.19011635381295,0.6113192482496008,46.82588481903076,success,
setting1_highdim_s50_n1500,highdim,12,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1712124262213887,0.7017226581657675,0.4727842807769775,success,
setting1_highdim_s50_n1500,highdim,12,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.198515306295638,0.6004168710152036,11.223276376724243,success,
setting1_highdim_s50_n1500,highdim,12,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1934461831935611,0.6389161353604709,46.05657982826233,success,
setting1_highdim_s50_n1500,highdim,13,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1699895300632018,0.6873438142536298,0.4941112995147705,success,
setting1_highdim_s50_n1500,highdim,13,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.203936415129935,0.5683737702843766,11.378191947937012,success,
setting1_highdim_s50_n1500,highdim,13,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2106763112554793,0.632145003637744,46.03613328933716,success,
setting1_highdim_s50_n1500,highdim,14,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1566424784194491,0.7017594369801663,0.4996752738952636,success,
setting1_highdim_s50_n1500,highdim,14,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1902463607006722,0.6102047344849648,12.081737995147703,success,
setting1_highdim_s50_n1500,highdim,14,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1823233438702703,0.6317658349328215,46.14742732048035,success,
setting1_highdim_s50_n1500,highdim,15,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1586786841605629,0.6867367138723922,0.497572660446167,success,
setting1_highdim_s50_n1500,highdim,15,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1943901880396764,0.582549109182275,11.353889226913452,success,
setting1_highdim_s50_n1500,highdim,15,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1870897603720289,0.6235724074920055,45.85976123809815,success,
setting1_highdim_s50_n1500,highdim,16,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1603239841898907,0.6860570530641847,0.4648833274841308,success,
setting1_highdim_s50_n1500,highdim,16,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.193332460429997,0.6207240420645473,11.958258390426636,success,
setting1_highdim_s50_n1500,highdim,16,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1928262910534236,0.6131391272815182,46.22042536735535,success,
setting1_highdim_s50_n1500,highdim,17,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1738630937204786,0.6724293961616477,0.5271267890930176,success,
setting1_highdim_s50_n1500,highdim,17,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2062111147275469,0.5424871274769855,11.531655550003052,success,
setting1_highdim_s50_n1500,highdim,17,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2120923326725773,0.5966609455453269,46.67158937454224,success,
setting1_highdim_s50_n1500,highdim,18,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1565888202603661,0.7076077847099358,0.4606893062591553,success,
setting1_highdim_s50_n1500,highdim,18,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1998665125129326,0.5677747772914921,11.420902729034424,success,
setting1_highdim_s50_n1500,highdim,18,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1950563321794457,0.6137132569761307,46.875813007354736,success,
setting1_highdim_s50_n1500,highdim,19,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.165508809840582,0.6806117998878575,0.4661865234375,success,
setting1_highdim_s50_n1500,highdim,19,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1945227082857966,0.579590056694287,11.148993253707886,success,
setting1_highdim_s50_n1500,highdim,19,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2022719052967616,0.6003987290511494,46.43907952308655,success,
setting1_highdim_s50_n1500,highdim,20,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1555946951310453,0.7027991559086395,0.4045188426971435,success,
setting1_highdim_s50_n1500,highdim,20,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1933704716365151,0.6158142999006951,11.39982795715332,success,
setting1_highdim_s50_n1500,highdim,20,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1894443690411709,0.6281963753723933,46.63893961906433,success,
setting1_highdim_s50_n1500,highdim,21,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.169128757295205,0.6888377302140368,0.4693596363067627,success,
setting1_highdim_s50_n1500,highdim,21,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2040076633011116,0.5613178198108512,11.890896081924438,success,
setting1_highdim_s50_n1500,highdim,21,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2034896080827698,0.585334743653559,46.88933300971985,success,
setting1_highdim_s50_n1500,highdim,22,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1666267352477708,0.682497617913292,0.4910998344421386,success,
setting1_highdim_s50_n1500,highdim,22,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2008152343569631,0.6155907575035732,11.68412470817566,success,
setting1_highdim_s50_n1500,highdim,22,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1934804484563757,0.6286624583134827,45.92493557929993,success,
setting1_highdim_s50_n1500,highdim,23,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1599203128223231,0.6990085200570025,0.4611392021179199,success,
setting1_highdim_s50_n1500,highdim,23,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2063117088354141,0.6093205178739274,11.399593353271484,success,
setting1_highdim_s50_n1500,highdim,23,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2092439248197444,0.6219944816712653,45.94653129577637,success,
setting1_highdim_s50_n1500,highdim,24,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1733858737202346,0.6837689675015901,0.5323836803436279,success,
setting1_highdim_s50_n1500,highdim,24,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2025398527986475,0.6138655843959172,12.040899991989136,success,
setting1_highdim_s50_n1500,highdim,24,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2070908510678582,0.6210437047581548,46.60916209220886,success,
setting1_highdim_s50_n1500,highdim,25,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1620238669274127,0.6979231438875761,0.4534571170806885,success,
setting1_highdim_s50_n1500,highdim,25,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1945276665145714,0.5920905360029847,11.492639780044556,success,
setting1_highdim_s50_n1500,highdim,25,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1829513382308007,0.6298656883472205,45.87371230125427,success,
setting1_highdim_s50_n1500,highdim,26,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.180276637749891,0.661207778915046,0.4437966346740722,success,
setting1_highdim_s50_n1500,highdim,26,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2102346282130304,0.5483257786226057,11.303250074386597,success,
setting1_highdim_s50_n1500,highdim,26,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2120282533669571,0.5756104693668666,45.93621444702149,success,
setting1_highdim_s50_n1500,highdim,27,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.176899291967784,0.6795483645675707,0.4788432121276855,success,
setting1_highdim_s50_n1500,highdim,27,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2082575734838575,0.5888138749854499,11.63686490058899,success,
setting1_highdim_s50_n1500,highdim,27,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2143059932745526,0.58898847631242,46.34305477142334,success,
setting1_highdim_s50_n1500,highdim,28,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1665612072331655,0.6767608239792772,0.4766294956207275,success,
setting1_highdim_s50_n1500,highdim,28,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2021904701314675,0.5675033921302578,11.243754148483276,success,
setting1_highdim_s50_n1500,highdim,28,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2049462652633259,0.6273590724065622,46.53573274612427,success,
setting1_highdim_s50_n1500,highdim,29,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1679063372356259,0.6821522309711286,0.4796128273010254,success,
setting1_highdim_s50_n1500,highdim,29,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2033369674596499,0.5831437736949548,11.357107162475586,success,
setting1_highdim_s50_n1500,highdim,29,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1993536431583698,0.621201516477107,45.99261999130249,success,
setting1_highdim_s50_n1500,highdim,30,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1794541452864448,0.7124132613723978,0.5271875858306885,success,
setting1_highdim_s50_n1500,highdim,30,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2152838367737706,0.6247850068204733,11.560104846954346,success,
setting1_highdim_s50_n1500,highdim,30,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2134358030269721,0.6420437696459285,46.45786595344544,success,
setting1_highdim_s50_n1500,highdim,31,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1596406296634492,0.7101780415430267,0.4020311832427978,success,
setting1_highdim_s50_n1500,highdim,31,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1949990407661093,0.5802373887240356,10.987271070480348,success,
setting1_highdim_s50_n1500,highdim,31,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1889783382966937,0.6422848664688428,46.57097744941712,success,
setting1_highdim_s50_n1500,highdim,32,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1699382415959098,0.7082559463183752,0.4200515747070312,success,
setting1_highdim_s50_n1500,highdim,32,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2030405913893102,0.5930441555329219,11.77914571762085,success,
setting1_highdim_s50_n1500,highdim,32,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2047534551979664,0.6169192978251753,46.73208260536194,success,
setting1_highdim_s50_n1500,highdim,33,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1655661458732192,0.7186095202906583,0.5132284164428711,success,
setting1_highdim_s50_n1500,highdim,33,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2050359388599754,0.6091815998522077,11.711500883102415,success,
setting1_highdim_s50_n1500,highdim,33,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1955497392451884,0.6586920376870496,46.024794578552246,success,
setting1_highdim_s50_n1500,highdim,34,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1731642117471118,0.6995043749617573,0.4997360706329345,success,
setting1_highdim_s50_n1500,highdim,34,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2034592008438446,0.623845071284342,11.408811807632446,success,
setting1_highdim_s50_n1500,highdim,34,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2198971186358543,0.6149115829407086,45.96278858184815,success,
setting1_highdim_s50_n1500,highdim,35,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.167352757739145,0.7001637951953409,0.4119095802307129,success,
setting1_highdim_s50_n1500,highdim,35,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.2009344535014,0.5609682115991265,11.768857717514038,success,
setting1_highdim_s50_n1500,highdim,35,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.2010925941897593,0.6236653724824072,46.0294349193573,success,
setting1_highdim_s50_n1500,highdim,36,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1521641039532939,0.699146385760988,0.5664768218994141,success,
setting1_highdim_s50_n1500,highdim,36,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1922846178576706,0.5629616176292529,11.316537380218506,success,
setting1_highdim_s50_n1500,highdim,36,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1739975657969392,0.6327339871655164,46.50694370269776,success,
setting1_highdim_s50_n1500,highdim,37,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1541889999232461,0.7314586526287732,0.4749388694763183,success,
setting1_highdim_s50_n1500,highdim,37,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1880075837689187,0.5948557339908043,11.586261510849,success,
setting1_highdim_s50_n1500,highdim,37,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1807399614906554,0.6324048777237289,46.11190867424011,success,
setting1_highdim_s50_n1500,highdim,38,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1400868013091025,0.7164169052028961,0.5167129039764404,success,
setting1_highdim_s50_n1500,highdim,38,1500,500,50.0,0.3,Python,sksurv_RandomSurvivalForest,RSF,0.1817856868228441,0.6008755682774878,11.026405572891235,success,
setting1_highdim_s50_n1500,highdim,38,1500,500,50.0,0.3,Python,sksurv_GradientBoostingSurvivalAnalysis,Boosting,0.1769665550737146,0.6298703485435259,46.28118371963501,success,
setting1_highdim_s50_n1500,highdim,39,1500,500,50.0,0.3,Python,sksurv_CoxnetSurvivalAnalysis,Penalized Cox,0.1644955490904146,0.6993774368004024,0.4501445293426513,success,
