n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
1000,50,86,0.006381851155310869,0.4795054840479742,0.7388503415750174
1000,50,87,0.009840692859143019,0.7816450431111821,0.904069864461397
1000,50,88,0.00698732677847147,0.7806972856071891,0.9038117108824201
1000,50,89,0.006723103113472462,1.0,1.0
1000,50,90,0.006394275929778814,0.7816450431111821,0.904069864461397
1000,50,91,0.006384066306054592,0.7806972856071891,0.9038117108824201
1000,50,92,0.0064704869873821735,0.7816450431111821,0.904069864461397
1000,50,93,0.006609035190194845,1.0,1.0
1000,50,94,0.006689805071800947,1.0,1.0
1000,50,95,0.006420005112886429,0.7806972856071891,0.9038117108824201
1000,50,96,0.006554713938385248,0.7806972856071891,0.9038117108824201
1000,50,97,0.008674731943756342,0.7806972856071891,0.9038117108824201
1000,50,98,0.011806638911366463,0.4818859905583161,0.7399299591195492
1000,50,99,0.006484748795628548,1.0,1.0
1000,50,100,0.0069980439729988575,0.7816450431111821,0.904069864461397
5000,100,1,0.03011938277631998,1.0,1.0
5000,100,2,0.030817321967333555,1.0,1.0
5000,100,3,0.029426719062030315,0.7822267575404412,0.9052594201943566
5000,100,4,0.03000930091366172,1.0,1.0
5000,100,5,0.03242288576439023,1.0,1.0
5000,100,6,0.03040581103414297,1.0,1.0
5000,100,7,0.03124557016417384,1.0,1.0
5000,100,8,0.03162228176370263,1.0,1.0
5000,100,9,0.03359408304095268,0.7822267575404412,0.9052594201943566
5000,100,10,0.030590645037591457,1.0,1.0
5000,100,11,0.03221005154773593,1.0,1.0
5000,100,12,0.03178563993424177,1.0,1.0
5000,100,13,0.03158448124304414,1.0,1.0
5000,100,14,0.032351452857255936,1.0,1.0
5000,100,15,0.030567296780645847,1.0,1.0
5000,100,16,0.031776018906384706,1.0,1.0
5000,100,17,0.030396929942071438,1.0,1.0
5000,100,18,0.030303803272545338,0.7822267575404412,0.9052594201943566
5000,100,19,0.034681548830121756,1.0,1.0
5000,100,20,0.03560551116243005,1.0,1.0
5000,100,21,0.03439334686845541,1.0,1.0
5000,100,22,0.03385628201067448,1.0,1.0
5000,100,23,0.03385058604180813,1.0,1.0
5000,100,24,0.03446907503530383,1.0,1.0
5000,100,25,0.03345991484820843,1.0,1.0
5000,100,26,0.029431292787194252,1.0,1.0
5000,100,27,0.029525243677198887,1.0,1.0
