n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
5000,200,5,0.003393411636352539,0.7208110932691538,0.86579841182245
5000,200,6,0.003808259963989258,0.7189585311571005,0.8650011151092903
5000,200,7,0.00194549560546875,1.0,1.0
5000,200,8,0.0015993118286132812,1.0,1.0
5000,200,9,0.0015864372253417969,1.0,1.0
5000,200,10,0.004372835159301758,0.7241991001331081,0.8672846649286244
5000,200,11,0.0038290023803710938,0.7279641430394713,0.8689815709113122
5000,200,12,0.003681182861328125,0.7193776091544484,0.8651805522746931
5000,200,13,0.0017445087432861328,0.7824724772638266,0.9057460992755193
5000,200,14,0.00421452522277832,0.7248881368644626,0.8675915560284
5000,200,15,0.0038995742797851562,0.7195709285160783,0.8652635066990573
5000,200,16,0.0017452239990234375,1.0,1.0
5000,200,17,0.0038285255432128906,0.7195974543994396,0.8652748980367726
5000,200,18,0.0041942596435546875,0.7189585311571005,0.8650011151092902
5000,200,19,0.0017392635345458984,1.0,1.0
5000,200,20,0.0017282962799072266,1.0,1.0
5000,200,21,0.001699686050415039,0.7824724772638266,0.9057460992755193
5000,200,22,0.003941059112548828,0.14332186781081263,0.4277832556561524
5000,200,23,0.001718282699584961,1.0,1.0
5000,200,24,0.003812074661254883,0.7268386667928461,0.8684691229483024
5000,200,25,0.004381418228149414,0.7195709285160783,0.8652635066990573
5000,200,26,0.0033063888549804688,0.7210880441905055,0.8659185210070942
5000,200,27,0.0017077922821044922,0.7824724772638266,0.9057460992755193
5000,200,28,0.003650665283203125,0.7293701922840311,0.8696282196210305
5000,200,29,0.0017426013946533203,1.0,1.0
5000,200,30,0.001741647720336914,1.0,1.0
5000,200,31,0.0018734931945800781,1.0,1.0
5000,200,32,0.001748800277709961,1.0,1.0
5000,200,33,0.0018494129180908203,0.7824724772638266,0.9057460992755193
5000,200,34,0.001796722412109375,0.7824724772638266,0.9057460992755193
5000,200,35,0.004202365875244141,0.43319979496428807,0.7082670035059129
