"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
1000,50,56,0.780000000000001,0.725315628840466,0.827729376770643
1000,50,57,0.738999999999976,0.756479239341845,0.827729376770643
1000,50,58,0.871000000000009,0.718268313106704,0.827729376770643
1000,50,59,0.731999999999999,0.721348368229171,0.827729376770643
1000,50,60,0.739000000000004,0.749050921992866,0.827729376770643
1000,50,61,0.716000000000008,0.732013130898977,0.827729376770643
1000,50,62,0.795999999999992,0.732013130898977,0.827729376770643
1000,50,63,0.776999999999987,0.732617336962661,0.827729376770643
1000,50,64,0.763000000000005,0.736506366436968,0.827729376770643
1000,50,65,0.902000000000015,0.718960201406046,0.827729376770643
1000,50,66,0.746000000000009,1,1
1000,50,67,0.730999999999995,0.718960201406046,0.827729376770643
1000,50,68,0.721000000000004,0.718696682992582,0.827729376770643
1000,50,69,0.89500000000001,0.71816943169989,0.827729376770643
1000,50,70,0.740999999999985,0.77947998864537,0.827729376770643
1000,50,71,0.727000000000004,0.718960201406046,0.827729376770643
1000,50,72,0.71599999999998,0.777077857745711,0.827729376770643
1000,50,73,0.884999999999991,1,1
1000,50,74,0.729000000000013,1,1
1000,50,75,0.683999999999997,1,1
1000,50,76,0.714999999999975,0.755509465517296,0.827729376770643
1000,50,77,0.881,0.719454105874538,0.827729376770643
1000,50,78,0.756,0.729722812975818,0.827729376770643
1000,50,79,0.719000000000023,0.732617336962661,0.827729376770643
1000,50,80,0.825000000000017,0.781645043111182,0.828160831944738
1000,50,81,0.825999999999993,0.721952701583122,0.827729376770643
1000,50,82,0.693999999999988,0.77355648308227,0.827729376770643
1000,50,83,0.739000000000004,0.77355648308227,0.827729376770643
1000,50,84,0.90300000000002,0.73582691830813,0.827729376770643
1000,50,85,0.748000000000019,0.775893112675727,0.827729376770643
1000,50,86,0.779000000000025,1,1
1000,50,87,0.856999999999999,1,1
1000,50,88,0.788999999999987,0.742387759762457,0.827729376770643
1000,50,89,0.760999999999996,0.736506366436968,0.827729376770643
1000,50,90,0.841999999999985,1,1
